numero_dpe;nom_methode_dpe;date_etablissement_dpe;consommation_energie;classe_consommation_energie;estimation_ges;classe_estimation_ges;secteur_activite;annee_construction;surface_habitable;tv016_departement_id;commune;nom_rue;numero_rue;batiment;escalier;etage;porte;code_postal;numero_lot;etat_avancement;organisme_certificateur;adresse_organisme_certificateur;longitude;latitude;geo_adresse;tr013_type_erp_type;tv017_zone_hiver_code
1875V8001401T;Méthode Facture;14/11/2018;1247;G;49;E;Autres (théâtres, salles de sport, restaurati;1947;46.20;75;PARIS;5 rue Versigny;;;"Rdc; gauche.";;;75018;Non communiqué;1;I.CERT Institut de Certification;Parc Edonia - Bâtiment G Rue de la Terre Victoria 35760 SAINT GREGOIRE;2.344776;48.894414;5 Rue Versigny 75018 Paris;;H1
1875V7000799L;FACTURE;23/11/2018;415.48;F;52.71;E;\N;1947;333.96;75;PARIS;5 rue Paul Cézanne;\N;\N;\N;\N;\N;75008;;1;I.Cert;Parc Edonia rue de la terre Victoria 35760 Saint Grégoire;2.309246;48.874433;5 Rue Paul Cézanne 75008 Paris;M : Magasins de vente, centres commerciaux;H1
1893V8000344Y;Méthode Facture;21/11/2018;432;F;14;C;Autres (théâtres, salles de sport, restaurati;1947;48.33;93;LA COURNEUVE;15 Avenue Paul Vaillant Couturier;;;Etage RDC;;;93120;Non communiqué;1;BUREAU VERITAS CERTIFICATION France;Le Guillaumet 92046 PARIS LA DEFENSE CEDEX;2.40831;48.918905;15 Avenue Paul Vaillant Couturier 93120 La Courneuve;J : Structures d’accueil pour personnes âgées ou personnes handicapées;H1
1875V8001402U;facture;23/11/2018;1003.81;G;32.68;D;\N;1974;77.00;75;PARIS 02;DES PANORAMAS;49;\N;\N;\N;\N;75002;;1;BUREAU VERITAS  CERTIFICATION;BUREAU VERITAS  CERTIFICATION;2.341624;48.870959;49 Passage des Panoramas 75002 Paris;;H1
1875V8001406Y;Méthode Facture;23/11/2018;661;G;101;G;Autres (théâtres, salles de sport, restaurati;1947;227.83;75;PARIS;32 RUE DE BIEVRE;;;;;;75005;12 4  17 19 et 20;1;17-858 DELIVREE PAR ABCIDIA CERTIFICATION DOMAINE DE SAINT-PAUL 102 ROUTE DE LIMOURS 78470 SAINT-REM;Domaine de Saint Paul - Bat: A6 - 4e étage - BAL N° 60011 - 102, route de Limours - 78470 Saint-Rémy-lès-Chevreuse;2.349607;48.850098;32 Rue de Bièvre 75005 Paris;;H1
1893V3000121M;FACTURE - DPE;21/11/2018;4803.15;G;479.9;G;;1948;\N;93;LA PLAINE ST DENIS;du Landy;67;;;;;93210;;1;QUALIT'COMPETENCES CERTIFICATION;16 rue Villars 57100 THIONVILLE;;;;;H1
1893V7000190W;Méthode Facture;23/11/2018;511;G;16;C;Autres (théâtres, salles de sport, restaurati;1947;30.03;93;NOISY-LE-GRAND;227, Rue Pierre Brossolette;;;Local commercial;;;93160;Local 007;1;DEKRA Certification;3/5 avenue Garlande 92220 BAGNEUX;2.551891;48.848782;227 Rue Pierre Brossolette 93160 Noisy-le-Grand;;H1
1878V8000460A;3CL - DPE;24/11/2018;417;F;14;C;Commerce;1947;0.00;78;HOUILLES;5 Place Michelet;\N;----;\N;Rez de chaussee;----;78800;2;1;GINGER CATED;ZAC DE LA CLE DE SAINT PIERRE, 12 AVENUE GAY LUSSAC, 78990 ELANCOURT;2.187972;48.924527;5 Place Michelet 78800 Houilles;;H1
1875V8001407@;Méthode Facture;12/11/2018;488;F;15;C;Autres (théâtres, salles de sport, restaurati;1947;31.90;75;PARIS - 10EME;70 RUE DU FBG POISSONNIERE (société ITELNET);;;Etage RDC;;;75010;;1;Bureau Véritas Certification;Le Guillaumet 92046 PARIS LA DEFENSE CEDEX;2.348479;48.876145;70 Rue du Faubourg Poissonnière 75010 Paris;;H1
1875V3000480U;Méthode Facture;26/11/2018;618;F;105;F;Bureau, Administration, Enseignement;1947;1130.80;75;PARIS;8 AVENUE PERCIER;;;Etage : De l'entresol au 3ème Etage Droite &;;;75008;;1;Socotec Certification;1 rue René Anjolvy 94250 GENTILLY;2.31462;48.874217;8 Avenue Percier 75008 Paris;;H1
1878V8000462C;3CL - DPE;26/11/2018;833;G;27;D;Commerce;1947;0.00;78;ST GERMAIN EN LAYE;27 rue Andre Bonnenfant;\N;----;\N;Rez de chaussee;----;78100;\N;1;GINGER CATED;ZAC DE LA CLE DE SAINT PIERRE, 12 AVENUE GAY LUSSAC, 78990 ELANCOURT;2.091093;48.895555;27 Rue André Bonnenfant 78100 Saint-Germain-en-Laye;;H1
1892V8000378E;3CL - DPE;26/11/2018;909.93;G;29.63;D;Autres;1985;0.00;92;RUEIL-MALMAISON;du Château;20;;;RDC;;92500;NC;1;GINGER CATED;ZAC - La Clef Saint Pierre 12 avenue Gay Lussac 78990 ELANCOURT;2.180986;48.875207;20 Rue du Château 92500 Rueil-Malmaison;;H1
1891V3000070N;FACTURE - DPE;22/11/2018;1211.31;G;283.45;G;Usine / Atelier;1948;550.00;91;ATHIS MONS;24 - 26 rue des Coquelicots;;;;;;91200;;1;SOCOTEC CERTIFICATION;89/93, avenue Paul Vaillant Couturier - 94250 GENTILLY;2.367553;48.69932;26 Rue des Coquelicots 91200 Athis-Mons;;H1
1894V8000273A;Méthode Facture;26/11/2018;1405;G;127;G;Autres (théâtres, salles de sport, restaurati;1947;88.00;94;Cachan;2, avenue Carnot;;;;;;94230;NC;1;DEKRA;3/5 avenue Garlande 92220 BAGNEUX;2.330758;48.797089;2 Avenue Carnot 94230 Cachan;;H1
1892V8000381Y;FACTURE;26/11/2018;717.89;G;23.37;C;\N;1947;170.50;92;BOULOGNE BILLANCOURT;27 rue de Billancourt Rdc, -1, +1;\N;\N;\N;\N;\N;92100;;1;Ginger CATED;ZAC La Clef Saint Pierre - 12 avenue Gay Lussac - 78990 ELANCOURT;;;;;H1
1877V7000285D;FACTURE SEULE;17/11/2018;552.79;G;18;C;\N;1948;35.00;77;NANGIS;du Général Leclerc;46;\N;\N;\N;\N;77370;\N;1;ABCIDIA CERTIFICATION;102 route de Limours - 78470 SAINT REMY LES CHEVREUSE;3.01112;48.556258;46 Rue du Général Leclerc 77370 Nangis;;H1
1875V7000808C;Méthode Facture;26/11/2018;533;G;42;D;Autres (théâtres, salles de sport, restaurati;1947;78.31;75;PARIS;283 rue de Vaugirard;;;Etage RDC;;;75015;NC;1;Dekra certification - 5 avenue Garlande 92220 Bagneux;3/5 avenue Garlande 92220 BAGNEUX;2.301283;48.839458;283 Rue de Vaugirard 75015 Paris;;H1
1894XX000037N;3CL - DPE;19/11/2018;611.99;G;19.93;C;;1994;0.00;94;NOGENT-SUR-MARNE;Charles de Gaulle;186;;;;;94130;;1;DEKRA CERTIFICATION;34-36 rue Alphonse Pluchet 92220 BAGNEUX;2.493044;48.838207;186 Grande Rue Charles de Gaulle 94130 Nogent-sur-Marne;U : Établissements de soins;H1
1875V8001413W;Méthode Facture;27/11/2018;484;F;15;C;Autres (théâtres, salles de sport, restaurati;1947;39.11;75;PARIS 17;40 RUE DES DAMES;;;Rdc;;;75017;;1;DEKRA Certification;3/5 avenue Garlande 92220 BAGNEUX;2.323156;48.884213;40 Rue des Dames 75017 Paris;;H1
1893V3000140N;FACTURE - DPE;27/11/2018;572.95;F;20.24;C;Bureaux+Artisanat;2005;548.90;93;TREMBLAY-EN-FRANCE;50 RUE DES CHARDONNERETS;;;;;;93290;;1;DEKRA;5 Avenue Garlande 92220 BAGNEUX;2.517057;48.982233;50 Rue des Chardonnerets 93290 Tremblay-en-France;;H1
1894V7000160U;Méthode Facture;23/11/2018;666;G;21;C;Autres (théâtres, salles de sport, restaurati;1947;27.40;94;VILLENEUVE LE ROI;2 Place de la Grande Fontaine;;;;;;94290;NC;1;QUALIT'Compétences;;2.40771;48.734457;2 Place de la Grande Fontaine 94290 Villeneuve-le-Roi;;H1
1878V8000467H;FACTURE;28/11/2018;2721.39;G;88.6;F;\N;1977;30.80;78;LE CHESNAY;29, rue de Versailles RDC;\N;\N;\N;\N;\N;78150;;1;ICERT;Parc Edonia-Bâtiment G Rue de la terre Victoria 35760 ST GREGOIRE;2.126854;48.818582;29 Rue de Versailles 78150 Le Chesnay-Rocquencourt;;H1
1891V8000386C;Méthode Facture;27/11/2018;2421;G;78;F;Autres (théâtres, salles de sport, restaurati;1947;26.40;91;IGNY;31 ROUTE DE VAUHALLAN;;;R+1 et sous sol;;;91430;Non communiqué;1;I.Cert;Parc Edonia - Bâtiment G Rue de la Terre Victoria 35760 SAINT GREGOIRE;2.220363;48.736801;31 Route de Vauhallan 91430 Igny;;H1
1891V7000134S;Méthode Facture;28/11/2018;580;G;18;C;Autres (théâtres, salles de sport, restaurati;1;45.19;91;CHILLY-MAZARIN;23 AVENUE CHARLES DE GAULLE;;;Etage RDC;;;91380;Non communiqué;1;DEKRA Certification;3/5 avenue Garlande 92220 BAGNEUX;2.321447;48.703967;23 Avenue Charles de Gaulle 91380 Chilly-Mazarin;;H1
1878V8000468I;FACTURE;28/11/2018;396.12;F;92.69;F;\N;1974;102.34;78;LIMAY;28, Rue Nationale;\N;\N;\N;\N;\N;78520;;1;AFNOR Certification;11, rue Francis de Pressensé - 93571 La Plaine Saint Denis;1.714882;49.020997;28 Rue Jules Ferry 78520 Follainville-Dennemont;M : Magasins de vente, centres commerciaux;H1
1894V7000162W;3CL - DPE;28/11/2018;1686.5;G;54.91;E;;1900;0.00;94;VINCENNES;de Montreuil;23;;;RdC;A droite du portail;94300;25;1;AFNOR CERTIFICATION;11 rue Françis de Pressensé 93571 SAINT-DENIS CEDEX;2.4346;48.847987;23 Rue de Montreuil 94300 Vincennes;N : Restaurants et débits de boisson;H1
1894V7000163X;FACTURE SEULE;28/11/2018;1148.98;G;268.86;G;\N;1948;88.00;94;JOINVILLE LE PONT;Gallieni - 2&4 Avenue Henri Martin;43;\N;\N;\N;\N;94340;\N;1;I.CERT;Parc d'Affaires,Espace Performance-Bat K-35670 SAINT GREGOIRE;;;;;H1
1877V8000336B;Méthode Facture;29/11/2018;404;F;13;C;Autres (théâtres, salles de sport, restaurati;1947;56.10;77;SAINT-PIERRE-LÈS-NEMOURS;66, rue de Foljuif;;;Ce bien ne fait pas partie d'une copropriété;;;77140;;1;I.Cert;Parc Edonia - Bâtiment G Rue de la Terre Victoria 35760 SAINT GREGOIRE;2.735348;48.269722;66 Rue de la Liberté 77140 Darvault;;H1
1892V4000428W;FACTURE;29/11/2018;1700.56;G;55.36;D;\N;2005;151.25;92;BOIS-COLOMBES;4, place de la Renaissance;\N;\N;\N;\N;\N;92270;102;1;I.CERT;Parc EDONIA - Bât. G - Rue de la Terre Victoria - 35760 SAINT GREGOIRE;2.261744;48.907479;4 Place de la Renaissance 92270 Bois-Colombes;;H1
1894V4000208U;Méthode Facture;29/11/2018;721;F;23;C;Bureau, Administration, Enseignement;1;133.54;94;VITRY-SUR-SEINE;68/70 RUE PAUL ARMANGOT;;;BUREAUX <100M²;;;94400;NC;1;DEKRA Certification;3/5 avenue Garlande 92220 BAGNEUX;2.376932;48.777203;Rue Paul Armangot 94400 Vitry-sur-Seine;;H1
1878V8000471C;3CL - DPE;27/11/2018;605.05;G;25.54;C;Autres;1965;0.00;78;NOISY-LE-ROI;4 RUE ANDRE LEBOURBLANC;tte;1;Sans objet;1er;Sans objet;78590;NC;1;DEKRA CERTIFICATION;5, avenue Garlande 92220 BAGNEUX;2.06725;48.842388;4 Rue André le Bourblanc 78590 Noisy-le-Roi;U : Établissements de soins;H1
1595V8000402S;Méthode Facture;23/12/2015;777;G;25;C;Autres (théâtres, salles de sport, restaurati;1;104.50;95;SAINT-GRATIEN;Place Francois Truffaut, Allée Fernandel;;;;;;95210;;1;CATED;;2.285817;48.968238;Place Francois Truffaut 95210 Saint-Gratien;;H1
1892V4000431Q;3CL - DPE;29/11/2018;552.46;F;17.99;C;;1981;0.00;92;BOURG-LA-REINE;des Rosiers;2;;;;;92340;NC;1;DEKRA CERTIFICATION;5 avenue Garlande 92220 BAGNEUX;2.314538;48.782604;2 Rue des Rosiers 92340 Bourg-la-Reine;R : Établissements d’éveil, d’enseignement, de formation, centres de vacances, centres de loisirs sans hébergement;H1
1891V8000391Y;facture;27/11/2018;398.93;F;55.07;E;\N;1900;92.40;91;ST SULPICE DE FAVIERES;AUX FEVES;7;\N;\N;\N;\N;91910;;1;afnor certification;afnor certification;;;;;H1
1892V8000392A;FACTURE;30/11/2018;1483.41;G;48.29;E;\N;2006;299.20;92;RUEIL MALMAISON;76, rue d'Estienne d'Orves Rez de chaussée sur rue;\N;\N;\N;\N;\N;92500;;1;I.CERT;Rue de la Terre Victoria 35750 SAINT GREGOIRE;2.179641;48.886965;76 Rue d'Estienne d'Orves 92500 Rueil-Malmaison;;H1
1895V8000440X;FACTURE - DPE;28/11/2018;5724.64;G;186.38;G;Boulangerie;1948;\N;95;MONTLIGNON;75 rue de Paris;;;;;;95680;;1;Ginger Cated;12 avenue Gay Lussac 78990 ELANCOURT;2.285057;49.010053;75 Rue de Paris 95680 Montlignon;;H1
1891V4000231N;Méthode Facture;03/12/2018;2227;G;72;E;Bureau, Administration, Enseignement;1;187.00;91;MILLY LA FORET;Rue de Paray;;;Vestiaire Douche + Bureaux;;;91490;Non communiqué;1;I.Cert;Parc Edonia - Bâtiment G Rue de la Terre Victoria 35760 SAINT GREGOIRE;2.475096;48.438353;Grande Rue 91490 Courances;;H1
1892V8000394C;FACTURE;03/12/2018;733.19;G;23.87;C;\N;1982;213.21;92;LEVALLOIS PERRET;42 Rue Trebois;\N;\N;\N;\N;\N;92300;;1;GINGER CATED;ZAC La Clef Saint Pierre, 12 Avenue Gay Lussac, 78990 ELANCOURT;2.288906;48.892296;42 Rue Trébois 92300 Levallois-Perret;;H1
1891V8000395C;Méthode Facture;03/12/2018;833;G;27;D;Autres (théâtres, salles de sport, restaurati;1;60.06;91;RIS-ORANGIS;28 allée de la fontaine;;;Etage RDC;;;91130;1;1;I.Cert;Parc Edonia - Bâtiment G Rue de la Terre Victoria 35760 SAINT GREGOIRE;2.409962;48.653478;Allée de la Fontaine 91130 Ris-Orangis;;H1
1875V8001442Y;Méthode Facture;03/12/2018;592;G;19;C;Autres (théâtres, salles de sport, restaurati;1;93.50;75;VOISINS-LE-BRETONNEUX;Centre commercial Chamfleury;;;Rdc et 1er étage;;;78960;158;1;ABCIDIA CERTIFICATION;Domaine de Saint Paul - Bat: A6 - 4e étage - BAL N° 60011 - 102, route de Limours - 78470 Saint-Rémy-lès-Chevreuse;2.053481;48.755426;Voie Communale Commercial Chamfleury 78960 Voisins-le-Bretonneux;;H1
1875V8001443@;Méthode Facture;03/12/2018;1046;G;34;D;Autres (théâtres, salles de sport, restaurati;1;501.60;75;VOISINS-LE-BRETONNEUX;Centre commercial Chamfleury;;;Rdc;;;78960;151;1;Abcidia certification;Domaine de Saint Paul - Bat: A6 - 4e étage - BAL N° 60011 - 102, route de Limours - 78470 Saint-Rémy-lès-Chevreuse;2.053481;48.755426;Voie Communale Commercial Chamfleury 78960 Voisins-le-Bretonneux;;H1
1878V8000475G;Méthode Facture;03/12/2018;592;G;19;C;Autres (théâtres, salles de sport, restaurati;1;93.50;78;VOISINS-LE-BRETONNEUX;Centre commercial Chamfleury;;;rdc et 1er;;;78960;158;1;ABCIDIA CERTIFICATION;Domaine de Saint Paul - Bat: A6 - 4e étage - BAL N° 60011 - 102, route de Limours - 78470 Saint-Rémy-lès-Chevreuse;2.053481;48.755426;Voie Communale Commercial Chamfleury 78960 Voisins-le-Bretonneux;;H1
1893V7000194A;3CL - DPE;03/12/2018;935.45;G;137.65;G;Industrie;1930;0.00;93;BOBIGNY;de l'Etoile;90;;;;;93000;;1;ICERT;Parc EDONIA bat G rue de la Terre Victoria 35760 SAINT-GRÉGOIRE;2.426586;48.90881;90 Rue de l'Etoile 93000 Bobigny;;H1
1875XX000268S;3CL - DPE;03/12/2018;390.38;F;12.71;C;Bureaux;1990;0.00;75;PARIS - 8EME;François 1er;33;;;2ème étage;A droite en sortant de l'ascenseur;75008;NC;1;QUALIXPERT;17 rue Borrel 81100 CASTRES;2.303991;48.868336;33 Rue François Ier 75008 Paris;W : Administrations, banques, bureaux;H1
1878V4000273Y;Méthode Facture;03/12/2018;693;F;22;C;Bureau, Administration, Enseignement;1;94.50;78;LIMAY;3, Rue du Général de Gaulle;;;Etage 1;;;78520;Non communiqué;1;GINGER CATED;12 avenue Gay Lussac ZAC LA CLEF ST PIERRE 78990 ELANCOURT;-1.4851775;47.2097242;Rue du Général de Gaulle (Pont) Saint-Sébastien-sur-Loire;;H1
1895V8000444B;Méthode Facture;28/11/2018;1322;G;43;D;Autres (théâtres, salles de sport, restaurati;1947;92.40;95;TAVERNY;178 rue d'Herblay;;;RDC;;;95150;Non communiqué;1;Bureau VERITAS Certification;Le Guillaumet 92046 PARIS LA DEFENSE CEDEX;2.205534;49.013133;178 Rue d'Herblay 95150 Taverny;;H1
1877V8000342Y;Méthode Facture;04/12/2018;602;G;19;C;Autres (théâtres, salles de sport, restaurati;1947;40.18;77;LE MEE SUR SEINE;Centre commercial La Croix Blanche;;;;;;77350;Non communiqué;1;I.Cert;Parc Edonia - Bâtiment G Rue de la Terre Victoria 35760 SAINT GREGOIRE;2.3420823;48.6227218;La Croix Blanche (Zone commerciale) Sainte-Geneviève-des-Bois;;H1
1875V4000933Y;3CL - DPE;04/12/2018;687;F;84;E;Bureaux;1947;0.00;75;PARIS 8E ARRONDISSEMENT;de Miromesnil;30;\N;\N;Rez de chaussee;\N;75008;41;1;QUALIXPERT;17 RUE BORREL 81100 CASTRES;;;;;H1
1895V8000445C;3CL - DPE;04/12/2018;454;F;64;E;\N;1947;0.00;95;MARINES;Jean Jaures;76;\N;\N;\N;\N;95640;\N;1;SOCOTEC;1 RUE RENE ANJOLVY - 94250 GENTILLY;1.984185;49.145076;76 Rue Jean Jaurés 95640 Marines;;H1
1875V8001455C;Méthode Facture;05/12/2018;1306;G;42;D;Autres (théâtres, salles de sport, restaurati;1947;44.87;75;PARIS 15;238 rue de la Convention;;;Etage RDC et Sous sol;;;75015;Non communiqué;1;DEKRA Certification;3/5 avenue Garlande 92220 BAGNEUX;2.300601;48.83592;238 Rue de la Convention 75015 Paris;;H1
1875C2000020I;Méthode Facture;05/12/2018;365;F;85;G;Centres Commerciaux;1947;45.87;75;PARIS - 10EME;7 boulevard de Denain;;;Rdc;;;75010;2 (local commercial) 5 (réserve);1;Qualit'compétences;;2.354262;48.879454;7 Boulevard de Denain 75010 Paris;;H1
1877V8000346C;FACTURE - DPE;04/12/2018;906.66;G;29.52;D;COMMERCE;1974;\N;77;CHELLES;35 RUE GAMBETTA;;;;;;77500;;1;Bureau Veritas Certification;60 avenue du Général De Gaulle 92046 Paris La Défense;2.593093;48.879446;35 Rue Gambetta 77500 Chelles;;H1
1875V8001461@;FACTURE;06/12/2018;469.87;F;15.29;C;\N;1947;62.70;75;PARIS;312 Rue Saint-Honoré RDC sur Rue + 2 pièces au 1er étage;\N;\N;\N;\N;\N;75001;;1;GINGER CATED;ZAC La Clef Saint Pierre 12 avenue Gay Lussac 78990 ELANCOURT;2.3315;48.865227;312 Rue Saint-Honoré 75001 Paris;;H1
1894V7000169D;Méthode Facture;05/12/2018;489;F;15;C;Autres (théâtres, salles de sport, restaurati;1947;41.60;94;ORMESSON-SUR-MARNE;113 avenue du Général de Gaulle;;;;;;94490;2;1;SAINT- HONORE AUDIT;91 rue du Faubourg Saint Honoré 75008 PARIS;2.53362;48.790844;113 Avenue du Général de Gaulle 94490 Ormesson-sur-Marne;;H1
1895V8000449G;Méthode Facture;06/12/2018;392;F;34;D;Autres (théâtres, salles de sport, restaurati;1947;165.00;95;LUZARCHES;5 Avenue du Maréchal Joffre;;;Ce bien ne fait pas partie d'une copropriété;;;95270;;1;GINGER CATED;12 avenue Gay Lussac ZAC LA CLEF ST PIERRE 78990 ELANCOURT;3.954553;49.050708;Avenue du Maréchal Joffre (Pont) Épernay;;H1
1893V8000350V;FACTURE;06/12/2018;416.45;F;13.55;C;\N;1974;110.00;93;LA COURNEUVE;23 CENTRE COMMERCIAL DE LA TOUR;\N;\N;\N;\N;\N;93120;;1;ICERT;Parc Edonia Rue de la Terre Victoria Bâtiment G 35760 SAINT GREGOIRE;2.378237;48.927525;Centre Commercial de la Tour 93120 La Courneuve;;H1
1875V7000835C;Méthode Facture;30/11/2018;493;F;23;C;Autres (théâtres, salles de sport, restaurati;1947;33.10;75;PARIS;16, rue Taine;;;RDCH et 1èr étage;;;75012;"Lot N°28-local commercial; Lot N°32-apparteme";1;DEKRA Certification;3/5 avenue Garlande 92220 BAGNEUX;2.392495;48.837993;16 Rue Taine 75012 Paris;;H1
1875V8001469H;Méthode Facture;07/12/2018;2461;G;240;G;Autres (théâtres, salles de sport, restaurati;1947;132.00;75;PARIS;LE PETIT PERGOLESE 38 RUE PERGOLESE;;;;;;75016;Non communiqué;1;"AFNOR Certification ; 11 avenue Francis de Pressensé 93571 SAINT DENIS LA PLAINE CEDEX";11 rue Francis de Pressensé  93571 SAINT DENIS LA PLAINE CEDEX;2.282925;48.874526;38 Rue Pergolèse 75016 Paris;;H1
1892V8000400Q;Méthode Facture;07/12/2018;510;F;16;C;Autres (théâtres, salles de sport, restaurati;1;32.24;92;PUTEAUX;91, rue de la République;;;;;;92800;592 (boutique);1;DEKRA;3/5 avenue Garlande 92220 BAGNEUX;2.24208;48.885513;91 Rue de la République 92800 Puteaux;;H1
1875XX000273O;3CL - DPE;13/11/2018;1883.2;G;61.31;E;Commerce;1930;0.00;75;PARIS - 19EME;Secretan;46;;;RDC;sur rue;75019;NC;1;QUALIXPERT;17 rue Borrel 81100 CASTRES;2.374635;48.880511;46 Avenue Secrétan 75019 Paris;N : Restaurants et débits de boisson;H1
1875V8001471A;Méthode Facture;08/12/2018;440;F;14;C;Autres (théâtres, salles de sport, restaurati;1947;49.50;75;PARIS;17 rue Sainte Croix de la Bretonnerie;;;;;;75004;Non communiqué;1;SAINT-HONORE AUDIT;16, Rue de Villars 57100 THIONVILLE;2.356246;48.858147;17 Rue Sainte-Croix de la Bretonnerie 75004 Paris;;H1
1894XX000039P;3CL - DPE;21/11/2018;725.86;G;23.63;C;Commerce;1947;0.00;94;VINCENNES;du Chateau;34;;;RDC;;94300;;1;ABCIDIA CERTIFICATION;Domaine de Saint Paul 102 route de Limours 78470 SAINT-RÉMY-LÈS-CHEVREUSE;2.437174;48.848164;34 Avenue du Château 94300 Vincennes;M : Magasins de vente, centres commerciaux;H1
1875V8001472B;Méthode Facture;08/12/2018;385;F;12;C;Autres (théâtres, salles de sport, restaurati;1947;269.50;75;PARIS;145 AVENUE JEAN JAURES;;;;;;75019;Non communiqué(s);1;C 112 DELIVREE PAR QUALIXPERT 17 RUE BORREL 81100 CASTRES - VALIDITE : 30/09/2022;17 rue Borrel 81100 CASTRES;2.385231;48.886885;145 Avenue Jean Jaurès 75019 Paris;;H1
1877V7000298H;FACTURE SEULE;06/12/2018;953.39;G;47.57;E;\N;1948;39.00;77;CHAUMES EN BRIE;Couperin;2;\N;\N;\N;\N;77390;\N;1;I.CERT;Parc d'Affaires,Espace Performance-Bat K-35670 SAINT GREGOIRE;2.842472;48.665421;2 Rue Couperin 77390 Chaumes-en-Brie;;H1
1792V7000188B;3CL - DPE;28/10/2017;563.82;G;18.36;C;;1980;0.00;92;BOULOGNE-BILLANCOURT;Jean Jaurès;67;;;;;92100;;1;AFNOR CERTIFICATION;11 rue Françis de Pressensé 93571 SAINT-DENIS CEDEX;2.240394;48.839339;67 Boulevard Jean Jaurès 92100 Boulogne-Billancourt;M : Magasins de vente, centres commerciaux;H1
1894C1000003J;FACTURE SEULE;03/12/2018;1620.12;G;153.26;G;\N;2002;986.00;94;Rungis;ANVERS, Rue Oscar Niemeyer;;\N;\N;\N;\N;94150;\N;1;AFNOR CERTIFICATION;11, rue Francis de Pressensé, 93571 La Plaine Saint-Denis Cedex, Certification-personnes@afnor.org, +33(0)1 41 62 80 00;;;;;H1
1894C1000005L;FACTURE SEULE;04/12/2018;531.92;G;29.39;D;\N;1975;2386.00;94;Rungis;BARCELONE, rue de Monthlery;;\N;\N;\N;\N;94150;\N;1;AFNOR CERTIFICATION;11, rue Francis de Pressensé, 93571 La Plaine Saint-Denis Cedex, Certification-personnes@afnor.org, +33(0)1 41 62 80 00;2.355443;48.745565;Rue de Montlhéry 94150 Rungis;;H1
1894C1000008O;FACTURE SEULE;19/11/2018;394.67;F;40.56;E;\N;1976;4995.00;94;Rungis;COLOMBO, 26, rue de l'Esterel / Rue des Cévennes;;\N;\N;\N;\N;94150;\N;1;AFNOR CERTIFICATION;11, rue Francis de Pressensé, 93571 La Plaine Saint-Denis Cedex, Certification-personnes@afnor.org, +33(0)1 41 62 80 00;2.35084;48.742536;26 Rue de l'Estérel 94150 Rungis;;H1
1894C1000009P;FACTURE SEULE;03/12/2018;1620.12;G;153.26;G;\N;1975;3671.00;94;Rungis;FLORENCE-GENES, Rue Nicolas Ledoux;;\N;\N;\N;\N;94150;\N;1;AFNOR CERTIFICATION;11, rue Francis de Pressensé, 93571 La Plaine Saint-Denis Cedex, Certification-personnes@afnor.org, +33(0)1 41 62 80 00;2.354307;48.748868;Rue Nicolas Ledoux 94150 Rungis;;H1
1894C1000011I;FACTURE SEULE;03/12/2018;344.09;F;21.93;C;\N;1975;18526.00;94;Rungis;HELSINKI IENA LIEGE, Rue le Corbusier;;\N;\N;\N;\N;94150;\N;1;AFNOR CERTIFICATION;11, rue Francis de Pressensé, 93571 La Plaine Saint-Denis Cedex, Certification-personnes@afnor.org, +33(0)1 41 62 80 00;;;;;H1
1894C1000014L;FACTURE SEULE;04/12/2018;531.92;G;29.39;D;\N;1970;6944.00;94;Rungis;MADRID, rue de Monthlery;;\N;\N;\N;\N;94150;\N;1;AFNOR CERTIFICATION;11, rue Francis de Pressensé, 93571 La Plaine Saint-Denis Cedex, Certification-personnes@afnor.org, +33(0)1 41 62 80 00;2.355443;48.745565;Rue de Montlhéry 94150 Rungis;;H1
1894C1000018P;FACTURE SEULE;20/11/2018;515.3;G;33.12;D;\N;1975;18022.00;94;Rungis;PERTH, Rue du Capricorne;;\N;\N;\N;\N;94150;\N;1;AFNOR CERTIFICATION;11, rue Francis de Pressensé, 93571 La Plaine Saint-Denis Cedex, Certification-personnes@afnor.org, +33(0)1 41 62 80 00;2.358862;48.743534;Rue du Capricorne 94150 Rungis;;H1
1894C1000019Q;FACTURE SEULE;21/11/2018;895.68;G;31.69;D;\N;1986;3872.00;94;Rungis;SYDNEY, Rue du scorpion;;\N;\N;\N;\N;94150;\N;1;AFNOR CERTIFICATION;11, rue Francis de Pressensé, 93571 La Plaine Saint-Denis Cedex, Certification-personnes@afnor.org, +33(0)1 41 62 80 00;;;;;H1
1894C1000020I;FACTURE SEULE;20/11/2018;445.55;F;26.07;D;\N;2000;3350.00;94;Rungis;TOKYO, Rue du Morvan;;\N;\N;\N;\N;94150;\N;1;AFNOR CERTIFICATION;11, rue Francis de Pressensé, 93571 La Plaine Saint-Denis Cedex, Certification-personnes@afnor.org, +33(0)1 41 62 80 00;2.3492;48.742303;Rue du Morvan 94150 Rungis;;H1
1875V8001478H;FACTURE;10/12/2018;491.47;F;47.29;E;\N;1947;199.56;75;PARIS;58 rue du Cherche-Midi;\N;\N;\N;\N;\N;75006;;1;AFAQ certification;11 rue Francis de Pressensé 93571 La Plaine St Denis;2.325098;48.848896;58 Rue du Cherche-Midi 75006 Paris;M : Magasins de vente, centres commerciaux;H1
